date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,dayofweek,is_weekend,aqi_lag1,tempmax_lag1,humidity_lag1,aqi_lag3,rolling_aqi_3,rolling_tempmax_3,tempmax_x_humidity,wind_x_cloud,tempmax_category
2017-06-26,23.0,44.0,26.0,43.0,4.0,44.0,31.06,24.28,27.44,30.33,75.4,82.6,0.13,8.33,17.2,89.7,59.2,6,13.4,51.0,Moderate,6,0,False,66.0,32.94,77.5,109.0,56.666666666666664,30.906666666666666,2565.5559999999996,1018.24,Hot
2017-06-27,20.0,44.0,24.0,51.0,5.0,51.0,32.0,23.28,27.39,29.61,74.0,80.2,0.473,8.33,10.4,123.6,56.1,7,17.7,68.0,Moderate,6,1,False,44.0,31.06,82.6,60.0,53.666666666666664,32.0,2566.4,583.44,Hot
2017-06-28,57.0,44.0,53.0,68.0,14.0,68.0,32.39,24.56,28.28,31.67,75.5,79.1,0.001,4.17,11.4,87.0,43.6,8,19.0,73.0,Moderate,6,2,False,51.0,32.0,80.2,66.0,54.333333333333336,31.816666666666666,2562.049,497.04,Hot
2017-06-29,42.0,44.0,30.0,73.0,10.0,73.0,32.39,24.61,28.5,31.5,74.6,76.3,0.0,0.0,9.2,47.1,51.1,8,17.9,63.0,Moderate,6,3,False,68.0,32.39,79.1,44.0,64.0,32.26,2471.357,470.12,Hot
2017-06-30,29.0,44.0,25.0,63.0,6.0,63.0,30.11,24.11,26.28,27.56,75.4,88.6,2.939,29.17,13.5,209.4,63.3,5,12.4,69.0,Moderate,6,4,False,73.0,32.39,76.3,51.0,68.0,31.63,2667.7459999999996,854.55,Hot
2017-07-01,41.0,44.0,42.0,69.0,12.0,69.0,32.28,23.0,27.56,30.44,74.5,80.3,0.0,0.0,11.4,94.6,39.6,7,17.0,62.0,Moderate,7,5,True,63.0,30.11,88.6,68.0,68.33333333333333,31.593333333333334,2592.084,451.44000000000005,Hot
2017-07-02,57.0,47.0,28.0,62.0,10.0,62.0,32.72,24.67,29.0,33.11,75.3,75.8,0.0,0.0,12.4,96.0,40.6,8,20.5,60.0,Moderate,7,6,True,69.0,32.28,80.3,73.0,64.66666666666667,31.703333333333333,2480.176,503.44000000000005,Hot
2017-07-03,51.0,46.0,28.0,60.0,10.0,60.0,32.72,25.61,29.17,33.78,76.1,77.1,0.0,0.0,11.1,87.0,49.5,7,17.7,85.0,Moderate,7,0,False,62.0,32.72,75.8,63.0,63.666666666666664,32.57333333333333,2522.7119999999995,549.4499999999999,Hot
2017-07-04,65.0,47.0,31.0,85.0,11.0,85.0,34.06,26.0,29.22,33.33,75.6,75.4,0.0,0.0,11.4,93.0,53.0,8,19.3,86.0,Moderate,7,1,False,60.0,32.72,77.1,69.0,69.0,33.166666666666664,2568.1240000000003,604.2,Very Hot
2017-07-05,70.0,47.0,29.0,86.0,14.0,86.0,33.06,26.0,29.06,32.94,74.7,74.0,0.003,4.17,9.7,68.9,56.0,8,17.8,93.0,Moderate,7,2,False,85.0,34.06,75.4,62.0,77.0,33.28,2446.44,543.1999999999999,Hot
2017-07-06,59.0,49.0,33.0,93.0,18.0,93.0,31.72,24.61,28.17,30.78,72.7,72.7,0.004,4.17,7.8,35.5,52.9,7,18.0,143.0,Unhealthy,7,3,False,86.0,33.06,74.0,60.0,88.0,32.946666666666665,2306.044,412.62,Hot
2017-07-07,118.0,49.0,45.0,143.0,18.0,143.0,32.06,24.28,28.44,31.5,73.7,73.9,0.001,4.17,9.4,9.7,45.9,8,19.0,108.0,Unhealthy,7,4,False,93.0,31.72,72.7,85.0,107.33333333333333,32.28,2369.2340000000004,431.46,Hot
2017-07-08,98.0,48.0,70.0,108.0,25.0,108.0,32.72,25.0,28.89,31.78,73.7,72.6,0.0,0.0,7.7,149.1,41.8,7,18.8,93.0,Moderate,7,5,True,143.0,32.06,73.9,86.0,114.66666666666667,32.166666666666664,2375.4719999999998,321.86,Hot
2017-07-09,62.0,47.0,33.0,93.0,11.0,93.0,31.78,25.0,28.61,32.06,75.0,77.0,0.003,12.5,8.7,309.7,55.0,7,17.8,73.0,Moderate,7,6,True,108.0,32.72,72.6,93.0,114.66666666666667,32.18666666666667,2447.06,478.49999999999994,Hot
2017-07-10,48.0,47.0,33.0,73.0,11.0,73.0,31.0,24.28,27.72,30.33,75.1,80.8,0.154,8.33,11.4,298.6,58.4,7,16.9,74.0,Moderate,7,0,False,93.0,31.78,77.0,143.0,91.33333333333333,31.833333333333332,2504.7999999999997,665.76,Hot
2017-07-11,61.0,50.0,19.0,74.0,17.0,74.0,30.83,25.28,28.06,31.0,74.4,77.0,0.515,12.5,8.8,22.5,58.4,7,18.1,92.0,Moderate,7,1,False,73.0,31.0,80.8,108.0,80.0,31.203333333333333,2373.91,513.9200000000001,Hot
2017-07-12,53.0,50.0,19.0,92.0,16.0,92.0,30.72,24.0,27.72,30.28,74.5,79.5,0.005,4.17,9.2,268.4,47.1,7,18.4,123.0,Unhealthy,7,2,False,74.0,30.83,77.0,93.0,79.66666666666667,30.849999999999998,2442.24,433.32,Hot
2017-07-13,57.0,50.0,39.0,123.0,18.0,123.0,31.33,25.28,28.22,31.17,74.2,76.4,0.418,4.17,7.1,248.9,56.9,7,17.1,143.0,Unhealthy,7,3,False,92.0,30.72,79.5,73.0,96.33333333333333,30.959999999999997,2393.612,403.98999999999995,Hot
2017-07-14,78.0,51.0,39.0,143.0,15.0,143.0,31.33,25.0,28.22,31.17,74.3,76.5,0.0,0.0,9.6,99.9,50.0,7,16.8,73.0,Moderate,7,4,False,123.0,31.33,76.4,74.0,119.33333333333333,31.126666666666665,2396.745,480.0,Hot
2017-07-15,73.0,49.0,52.0,72.0,19.0,73.0,31.22,25.28,28.22,30.67,72.6,72.3,0.0,0.0,10.4,113.8,48.7,5,12.4,94.0,Moderate,7,5,True,143.0,31.33,76.5,92.0,113.0,31.293333333333333,2257.2059999999997,506.4800000000001,Hot
2017-07-16,73.0,49.0,44.0,94.0,19.0,94.0,31.0,24.28,27.83,29.72,72.2,73.4,0.0,0.0,8.8,304.0,44.4,8,19.0,120.0,Unhealthy,7,6,True,73.0,31.22,72.3,123.0,103.33333333333333,31.183333333333334,2275.4,390.72,Hot
2017-07-17,70.0,50.0,35.0,120.0,14.0,120.0,31.72,24.0,27.94,29.11,68.7,64.8,0.0,0.0,7.8,343.4,48.0,8,20.6,114.0,Unhealthy,7,0,False,94.0,31.0,73.4,143.0,95.66666666666667,31.313333333333333,2055.4559999999997,374.4,Hot
2017-07-18,94.0,51.0,48.0,114.0,21.0,114.0,30.72,25.0,27.56,29.56,71.7,72.5,0.0,0.0,10.3,131.7,58.5,4,9.4,153.0,Unhealthy,7,1,False,120.0,31.72,64.8,73.0,109.33333333333333,31.146666666666665,2227.2,602.5500000000001,Hot
2017-07-19,89.0,51.0,41.0,153.0,19.0,153.0,32.06,24.0,27.67,30.0,74.5,79.6,0.008,4.17,9.2,63.3,49.0,7,18.9,122.0,Unhealthy,7,2,False,114.0,30.72,72.5,94.0,129.0,31.5,2551.976,450.79999999999995,Hot
2017-07-20,76.0,49.0,39.0,122.0,19.0,122.0,32.0,24.28,27.72,30.22,74.9,80.4,3.091,4.17,10.4,29.4,49.6,8,19.6,145.0,Unhealthy,7,3,False,153.0,32.06,79.6,120.0,129.66666666666666,31.593333333333334,2572.8,515.84,Hot
2017-07-21,66.0,48.0,32.0,145.0,21.0,145.0,31.0,25.0,27.78,30.44,75.1,80.4,0.001,4.17,9.3,66.9,62.2,8,19.9,155.0,Unhealthy,7,4,False,122.0,32.0,80.4,114.0,140.0,31.686666666666667,2492.4,578.46,Hot
2017-07-22,71.0,50.0,39.0,155.0,19.0,155.0,33.17,25.0,28.17,31.17,75.3,79.4,0.004,4.17,11.4,111.4,55.0,8,19.3,91.0,Moderate,7,5,True,145.0,31.0,80.4,153.0,140.66666666666666,32.056666666666665,2633.6980000000003,627.0,Hot
2017-07-23,67.0,49.0,33.0,91.0,14.0,91.0,31.61,26.0,27.83,30.56,74.9,79.7,0.0,0.0,6.9,202.8,55.4,7,17.0,94.0,Moderate,7,6,True,155.0,33.17,79.4,122.0,130.33333333333334,31.926666666666666,2519.317,382.26,Hot
2017-07-24,75.0,50.0,40.0,94.0,19.0,94.0,31.72,25.61,28.44,31.78,74.5,75.8,0.002,8.33,8.1,8.0,53.9,8,18.0,108.0,Unhealthy,7,0,False,91.0,31.61,79.7,145.0,113.33333333333333,32.166666666666664,2404.3759999999997,436.59,Hot
2017-07-25,71.0,50.0,35.0,108.0,17.0,108.0,32.39,25.28,28.5,30.06,70.4,67.3,0.002,4.17,11.2,99.7,49.2,9,20.0,94.0,Moderate,7,1,False,94.0,31.72,75.8,155.0,97.66666666666667,31.906666666666666,2179.8469999999998,551.04,Hot
2017-07-26,70.0,51.0,42.0,94.0,18.0,94.0,33.83,24.0,28.5,29.39,67.8,61.4,0.0,0.0,14.2,108.1,46.0,9,21.9,118.0,Unhealthy,7,2,False,108.0,32.39,67.3,91.0,98.66666666666667,32.64666666666667,2077.162,653.1999999999999,Hot
2017-07-27,65.0,50.0,38.0,118.0,15.0,118.0,32.72,24.0,28.22,30.11,72.0,71.4,0.0,0.0,10.4,88.0,44.8,9,20.7,94.0,Moderate,7,3,False,94.0,33.83,61.4,94.0,106.66666666666667,32.98,2336.208,465.91999999999996,Hot
2017-07-28,58.0,50.0,35.0,94.0,15.0,94.0,32.72,25.0,28.5,31.11,73.6,73.8,0.0,0.0,11.1,80.3,55.0,9,19.8,71.0,Moderate,7,4,False,118.0,32.72,71.4,108.0,102.0,33.089999999999996,2414.736,610.5,Hot
2017-07-29,50.0,50.0,31.0,71.0,12.0,71.0,34.06,25.28,28.28,31.06,75.0,78.2,0.005,4.17,11.0,137.6,59.3,7,16.1,88.0,Moderate,7,5,True,94.0,32.72,73.8,94.0,94.33333333333333,33.166666666666664,2663.492,652.3,Very Hot
2017-07-30,61.0,37.0,38.0,88.0,17.0,88.0,33.11,24.0,28.56,31.83,74.8,76.7,0.002,4.17,11.1,105.9,45.4,8,20.5,123.0,Unhealthy,7,6,True,71.0,34.06,78.2,118.0,84.33333333333333,33.29666666666667,2539.5370000000003,503.93999999999994,Hot
2017-07-31,53.0,30.0,32.0,123.0,12.0,123.0,32.72,25.28,29.17,33.67,75.8,76.2,0.001,4.17,8.4,269.5,51.0,8,19.7,76.0,Moderate,7,0,False,88.0,33.11,76.7,94.0,94.0,33.29666666666667,2493.264,428.40000000000003,Hot
2017-08-01,64.0,51.0,34.0,76.0,18.0,76.0,32.39,23.61,28.44,30.28,69.6,64.6,0.0,0.0,9.2,96.4,48.6,9,22.2,94.0,Moderate,8,1,False,123.0,32.72,76.2,71.0,95.66666666666667,32.74,2092.394,447.12,Hot
2017-08-02,58.0,51.0,35.0,94.0,15.0,94.0,33.11,23.61,28.39,29.72,68.4,62.6,0.0,0.0,9.6,148.3,41.9,9,20.5,107.0,Unhealthy,8,2,False,76.0,32.39,64.6,88.0,97.66666666666667,32.74,2072.686,402.23999999999995,Hot
2017-08-03,54.0,51.0,33.0,107.0,11.0,107.0,32.39,24.28,28.39,29.89,69.7,65.3,0.0,0.0,8.5,216.1,40.8,9,21.5,104.0,Unhealthy,8,3,False,94.0,33.11,62.6,123.0,92.33333333333333,32.63,2115.067,346.79999999999995,Hot
2017-08-04,64.0,51.0,35.0,104.0,14.0,104.0,32.39,24.28,28.11,29.56,69.6,65.8,0.0,0.0,11.7,54.4,40.5,9,21.8,94.0,Moderate,8,4,False,107.0,32.39,65.3,76.0,101.66666666666667,32.63,2131.262,473.84999999999997,Hot
2017-08-05,79.0,51.0,37.0,94.0,15.0,94.0,32.72,23.83,28.44,30.61,71.8,69.8,0.0,0.0,9.0,124.2,48.0,9,21.6,116.0,Unhealthy,8,5,True,104.0,32.39,65.8,94.0,101.66666666666667,32.5,2283.8559999999998,432.0,Hot
2017-08-06,81.0,51.0,39.0,116.0,13.0,116.0,32.39,25.61,28.89,31.72,72.4,69.4,0.0,0.0,10.7,61.4,42.9,9,21.4,94.0,Moderate,8,6,True,94.0,32.72,69.8,107.0,104.66666666666667,32.5,2247.8660000000004,459.03,Hot
2017-08-07,85.0,50.0,40.0,94.0,15.0,94.0,32.72,24.61,28.61,31.44,73.1,72.0,0.0,0.0,11.8,78.1,39.4,9,21.3,133.0,Unhealthy,8,0,False,116.0,32.39,69.4,104.0,101.33333333333333,32.61,2355.84,464.92,Hot
2017-08-08,74.0,51.0,38.0,133.0,15.0,133.0,33.39,24.61,28.83,31.56,72.5,69.8,0.0,0.0,12.4,102.5,38.7,9,21.7,153.0,Unhealthy,8,1,False,94.0,32.72,72.0,94.0,114.33333333333333,32.833333333333336,2330.622,479.88000000000005,Hot
2017-08-09,68.0,51.0,39.0,153.0,17.0,153.0,32.39,25.0,28.5,31.56,73.1,72.0,0.0,0.0,10.0,306.8,51.3,8,19.8,107.0,Unhealthy,8,2,False,133.0,33.39,69.8,116.0,126.66666666666667,32.833333333333336,2332.08,513.0,Hot
2017-08-10,58.0,50.0,32.0,107.0,18.0,107.0,32.0,23.61,27.72,30.11,73.2,75.9,0.004,8.33,10.1,298.6,50.3,8,19.5,128.0,Unhealthy,8,3,False,153.0,32.39,72.0,94.0,131.0,32.593333333333334,2428.8,508.03,Hot
2017-08-11,61.0,50.0,33.0,128.0,14.0,128.0,31.72,24.28,28.5,31.67,74.0,74.7,0.002,4.17,10.3,345.3,46.8,8,20.6,97.0,Moderate,8,4,False,107.0,32.0,75.9,133.0,129.33333333333334,32.03666666666667,2369.484,482.04,Hot
2017-08-12,72.0,51.0,33.0,97.0,14.0,97.0,32.39,25.0,28.67,32.17,74.8,75.9,0.001,4.17,11.8,75.6,57.1,7,17.8,101.0,Unhealthy,8,5,True,128.0,31.72,74.7,153.0,110.66666666666667,32.03666666666667,2458.4010000000003,673.7800000000001,Hot
2017-08-13,69.0,51.0,28.0,101.0,9.0,101.0,31.28,25.0,28.22,31.56,74.9,77.8,0.002,4.17,12.5,357.3,58.8,8,17.4,118.0,Unhealthy,8,6,True,97.0,32.39,75.9,107.0,108.66666666666667,31.796666666666667,2433.584,735.0,Hot
2017-08-14,80.0,51.0,35.0,118.0,18.0,118.0,32.0,25.0,28.39,31.67,74.8,77.1,0.062,4.17,10.3,347.4,51.1,8,19.4,120.0,Unhealthy,8,0,False,101.0,31.28,77.8,128.0,105.33333333333333,31.89,2467.2,526.33,Hot
2017-08-15,88.0,50.0,38.0,120.0,23.0,120.0,31.72,24.28,28.17,30.61,73.3,74.2,0.0,0.0,8.7,46.4,55.5,9,20.9,134.0,Unhealthy,8,1,False,118.0,32.0,77.1,97.0,113.0,31.666666666666668,2353.624,482.84999999999997,Hot
2017-08-16,66.0,51.0,34.0,134.0,16.0,134.0,32.39,24.28,28.11,29.17,68.2,63.8,0.0,0.0,12.3,43.4,39.4,8,20.2,125.0,Unhealthy,8,2,False,120.0,31.72,74.2,101.0,124.0,32.03666666666667,2066.482,484.62,Hot
2017-08-17,72.0,51.0,35.0,125.0,15.0,125.0,31.72,24.28,28.17,29.89,70.2,66.8,0.0,0.0,10.6,21.9,51.7,8,20.2,129.0,Unhealthy,8,3,False,134.0,32.39,63.8,118.0,126.33333333333333,31.94333333333333,2118.8959999999997,548.02,Hot
2017-08-18,73.0,51.0,34.0,129.0,10.0,129.0,33.06,25.28,29.06,31.39,70.7,64.8,0.0,0.0,16.8,93.7,52.3,7,18.3,81.0,Moderate,8,4,False,125.0,31.72,66.8,120.0,129.33333333333334,32.39,2142.288,878.64,Hot
2017-08-19,60.0,51.0,31.0,81.0,11.0,81.0,33.72,26.0,29.39,32.39,71.8,65.7,0.0,0.0,16.8,72.7,46.8,8,21.7,88.0,Moderate,8,5,True,129.0,33.06,64.8,134.0,111.66666666666667,32.833333333333336,2215.404,786.24,Hot
2017-08-20,58.0,50.0,30.0,88.0,6.0,88.0,33.0,25.0,29.0,32.11,72.5,68.8,0.0,0.0,11.8,62.9,44.0,8,20.1,90.0,Moderate,8,6,True,81.0,33.72,65.7,125.0,99.33333333333333,33.26,2270.4,519.2,Hot
2017-08-21,86.0,51.0,32.0,90.0,8.0,90.0,33.61,25.0,29.11,31.28,70.2,64.0,0.0,0.0,16.1,67.8,46.5,9,21.9,137.0,Unhealthy,8,0,False,88.0,33.0,68.8,129.0,86.33333333333333,33.443333333333335,2151.04,748.6500000000001,Hot
2017-08-22,92.0,51.0,42.0,137.0,10.0,137.0,32.72,24.28,28.61,30.72,69.8,64.2,0.0,0.0,11.0,358.6,51.8,9,22.1,101.0,Unhealthy,8,1,False,90.0,33.61,64.0,81.0,105.0,33.11,2100.624,569.8,Hot
2017-08-23,101.0,52.0,42.0,99.0,10.0,101.0,32.72,24.28,28.78,30.67,70.2,65.2,0.0,0.0,18.7,73.1,47.3,9,23.0,71.0,Moderate,8,2,False,137.0,32.72,64.2,88.0,109.33333333333333,33.016666666666666,2133.344,884.5099999999999,Hot
2017-08-24,61.0,51.0,37.0,71.0,9.0,71.0,34.06,24.28,29.44,31.06,68.9,60.3,0.0,0.0,17.7,84.6,45.1,9,21.9,81.0,Moderate,8,3,False,101.0,32.72,65.2,90.0,103.0,33.166666666666664,2053.818,798.27,Very Hot
2017-08-25,70.0,51.0,31.0,81.0,5.0,81.0,33.0,25.28,29.28,30.83,67.9,58.8,0.0,0.0,19.7,91.9,41.3,9,20.8,71.0,Moderate,8,4,False,71.0,34.06,60.3,137.0,84.33333333333333,33.26,1940.3999999999999,813.6099999999999,Hot
2017-08-26,71.0,52.0,37.0,71.0,9.0,71.0,33.17,26.28,29.33,30.44,66.0,55.4,0.0,0.0,23.0,83.1,44.8,9,23.1,77.0,Moderate,8,5,True,81.0,33.0,58.8,101.0,74.33333333333333,33.410000000000004,1837.618,1030.3999999999999,Hot
2017-08-27,77.0,51.0,37.0,64.0,7.0,77.0,33.72,23.28,28.78,29.89,66.9,58.9,0.0,0.0,21.3,76.0,29.8,10,24.8,66.0,Moderate,8,6,True,71.0,33.17,55.4,71.0,76.33333333333333,33.29666666666667,1986.108,634.74,Hot
2017-08-28,66.0,51.0,35.0,55.0,7.0,66.0,33.56,24.28,28.94,30.44,68.6,61.4,0.0,0.0,19.7,72.4,38.3,9,20.8,154.0,Unhealthy,8,0,False,77.0,33.72,58.9,81.0,71.33333333333333,33.483333333333334,2060.5840000000003,754.5099999999999,Hot
2017-08-29,77.0,52.0,36.0,154.0,8.0,154.0,32.0,25.0,28.0,30.17,71.7,71.1,0.033,4.17,12.5,5.2,49.5,9,18.9,85.0,Moderate,8,1,False,66.0,33.56,61.4,71.0,99.0,33.093333333333334,2275.2,618.75,Hot
2017-08-30,62.0,51.0,34.0,85.0,16.0,85.0,32.39,23.28,27.89,30.5,72.9,74.5,0.0,0.0,11.4,36.4,38.0,8,20.8,82.0,Moderate,8,2,False,154.0,32.0,71.1,77.0,101.66666666666667,32.65,2413.055,433.2,Hot
2017-08-31,74.0,51.0,31.0,82.0,11.0,82.0,32.72,25.0,28.67,31.78,73.6,72.8,0.0,0.0,12.1,42.5,47.9,8,20.2,76.0,Moderate,8,3,False,85.0,32.39,74.5,66.0,107.0,32.37,2382.0159999999996,579.5899999999999,Hot
2017-09-01,64.0,51.0,27.0,76.0,10.0,76.0,32.39,24.28,28.56,31.17,71.3,67.8,0.0,0.0,11.4,56.7,55.3,9,21.1,92.0,Moderate,9,4,False,82.0,32.72,72.8,154.0,81.0,32.5,2196.042,630.42,Hot
2017-09-02,78.0,51.0,29.0,92.0,12.0,92.0,32.72,25.0,28.67,30.89,70.8,66.4,0.0,0.0,11.4,58.8,45.9,9,22.0,107.0,Unhealthy,9,5,True,76.0,32.39,67.8,85.0,83.33333333333333,32.61,2172.608,523.26,Hot
2017-09-03,107.0,51.0,39.0,74.0,13.0,107.0,33.61,24.0,28.83,30.39,69.2,63.2,0.0,0.0,14.9,59.4,37.4,9,22.7,157.0,Unhealthy,9,6,True,92.0,32.72,66.4,82.0,91.66666666666667,32.906666666666666,2124.152,557.26,Hot
2017-09-04,103.0,52.0,35.0,157.0,15.0,157.0,33.0,25.0,29.06,31.39,71.2,65.9,0.0,0.0,12.6,4.5,41.4,9,22.7,92.0,Moderate,9,0,False,107.0,33.61,63.2,76.0,118.66666666666667,33.11,2174.7000000000003,521.64,Hot
2017-09-05,65.0,52.0,19.0,92.0,12.0,92.0,32.72,25.0,28.33,31.06,73.7,74.6,0.002,4.17,13.9,275.4,54.4,8,20.5,88.0,Moderate,9,1,False,157.0,33.0,65.9,92.0,118.66666666666667,33.11,2440.912,756.16,Hot
2017-09-06,66.0,51.0,39.0,88.0,19.0,88.0,33.0,24.28,28.61,31.0,72.4,71.1,0.0,0.0,16.4,77.3,43.8,8,20.8,74.0,Moderate,9,2,False,92.0,32.72,74.6,107.0,112.33333333333333,32.906666666666666,2346.2999999999997,718.3199999999999,Hot
2017-09-07,68.0,51.0,37.0,74.0,16.0,74.0,33.33,24.28,28.89,31.44,71.8,68.0,0.0,0.0,17.3,80.4,39.8,9,23.4,79.0,Moderate,9,3,False,88.0,33.0,71.1,157.0,84.66666666666667,33.016666666666666,2266.44,688.54,Hot
2017-09-08,78.0,52.0,26.0,79.0,15.0,79.0,34.0,24.28,29.17,31.56,71.1,65.9,0.0,0.0,18.7,65.8,34.9,9,23.4,96.0,Moderate,9,4,False,74.0,33.33,68.0,92.0,80.33333333333333,33.443333333333335,2240.6000000000004,652.63,Very Hot
2017-09-09,72.0,52.0,34.0,96.0,13.0,96.0,33.72,24.61,29.0,32.06,72.7,69.5,0.0,0.0,14.1,21.0,35.3,10,24.0,99.0,Moderate,9,5,True,79.0,34.0,65.9,88.0,83.0,33.68333333333333,2343.54,497.72999999999996,Hot
2017-09-10,59.0,52.0,27.0,99.0,12.0,99.0,33.28,24.72,28.72,31.28,72.9,71.2,0.026,8.33,10.2,294.3,49.0,9,23.1,95.0,Moderate,9,6,True,96.0,33.72,69.5,74.0,91.33333333333333,33.666666666666664,2369.536,499.79999999999995,Hot
2017-09-11,65.0,51.0,29.0,95.0,18.0,95.0,32.72,24.28,28.61,32.11,74.4,75.2,0.475,4.17,10.3,329.9,49.7,9,23.2,107.0,Unhealthy,9,0,False,99.0,33.28,71.2,79.0,96.66666666666667,33.24,2460.544,511.9100000000001,Hot
2017-09-12,91.0,52.0,37.0,107.0,20.0,107.0,32.72,25.28,28.83,32.28,73.7,72.2,0.004,4.17,11.4,336.8,52.6,10,23.2,145.0,Unhealthy,9,1,False,95.0,32.72,75.2,96.0,100.33333333333333,32.906666666666666,2362.384,599.64,Hot
2017-09-13,71.0,53.0,30.0,145.0,21.0,145.0,33.39,24.0,28.33,30.06,69.8,65.6,0.0,0.0,12.8,348.4,46.1,9,24.9,140.0,Unhealthy,9,2,False,107.0,32.72,72.2,99.0,115.66666666666667,32.943333333333335,2190.384,590.08,Hot
2017-09-14,89.0,53.0,36.0,140.0,17.0,140.0,33.39,24.28,28.83,31.56,72.2,69.3,0.0,0.0,10.2,60.7,38.1,8,21.7,144.0,Unhealthy,9,3,False,145.0,33.39,65.6,95.0,130.66666666666666,33.166666666666664,2313.927,388.62,Hot
2017-09-15,93.0,52.0,31.0,144.0,23.0,144.0,33.39,25.28,29.22,32.22,72.8,68.8,0.0,0.0,12.4,347.6,36.3,9,23.6,75.0,Moderate,9,4,False,140.0,33.39,69.3,107.0,143.0,33.39,2297.232,450.12,Hot
2017-09-16,75.0,52.0,24.0,73.0,12.0,75.0,34.72,25.0,29.83,32.39,71.6,64.5,0.0,0.0,22.7,55.8,39.0,9,22.6,78.0,Moderate,9,5,True,144.0,33.39,68.8,145.0,119.66666666666667,33.833333333333336,2239.44,885.3,Very Hot
2017-09-17,60.0,52.0,26.0,78.0,13.0,78.0,35.11,25.72,29.83,32.72,71.7,64.8,0.0,0.0,17.2,84.1,38.1,10,24.1,72.0,Moderate,9,6,True,75.0,34.72,64.5,140.0,99.0,34.406666666666666,2275.1279999999997,655.32,Very Hot
2017-09-18,66.0,52.0,25.0,72.0,11.0,72.0,34.39,25.0,29.56,32.06,70.7,63.5,0.0,0.0,20.5,63.5,37.5,9,21.4,88.0,Moderate,9,0,False,78.0,35.11,64.8,144.0,75.0,34.74,2183.765,768.75,Very Hot
2017-09-19,67.0,52.0,22.0,88.0,10.0,88.0,33.39,26.0,29.33,32.72,73.0,69.1,0.0,0.0,11.8,35.0,54.7,9,21.7,121.0,Unhealthy,9,1,False,72.0,34.39,63.5,75.0,79.33333333333333,34.29666666666667,2307.249,645.46,Hot
2017-09-20,58.0,52.0,28.0,121.0,15.0,121.0,33.39,25.0,28.61,30.72,71.4,68.7,1.56,12.5,12.5,81.7,59.7,9,21.4,100.0,Moderate,9,2,False,88.0,33.39,69.1,78.0,93.66666666666667,33.723333333333336,2293.893,746.25,Hot
2017-09-21,77.0,54.0,25.0,100.0,21.0,100.0,32.0,23.28,27.78,29.56,71.7,72.5,0.193,4.17,12.5,31.6,43.0,10,23.7,161.0,Unhealthy,9,3,False,121.0,33.39,68.7,72.0,103.0,32.92666666666667,2320.0,537.5,Hot
