date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,day_of_week,dayofweek,is_weekend
2017-08-01,64.0,51.0,34.0,76.0,18.0,76.0,32.39,23.61,28.44,30.28,69.6,64.6,0.0,0.0,9.2,96.4,48.6,9,22.2,94.0,Moderate,8,1,1,False
2017-08-02,58.0,51.0,35.0,94.0,15.0,94.0,33.11,23.61,28.39,29.72,68.4,62.6,0.0,0.0,9.6,148.3,41.9,9,20.5,107.0,Unhealthy,8,2,2,False
2017-08-03,54.0,51.0,33.0,107.0,11.0,107.0,32.39,24.28,28.39,29.89,69.7,65.3,0.0,0.0,8.5,216.1,40.8,9,21.5,104.0,Unhealthy,8,3,3,False
2017-08-04,64.0,51.0,35.0,104.0,14.0,104.0,32.39,24.28,28.11,29.56,69.6,65.8,0.0,0.0,11.7,54.4,40.5,9,21.8,94.0,Moderate,8,4,4,False
2017-08-05,79.0,51.0,37.0,94.0,15.0,94.0,32.72,23.83,28.44,30.61,71.8,69.8,0.0,0.0,9.0,124.2,48.0,9,21.6,116.0,Unhealthy,8,5,5,True
2017-08-06,81.0,51.0,39.0,116.0,13.0,116.0,32.39,25.61,28.89,31.72,72.4,69.4,0.0,0.0,10.7,61.4,42.9,9,21.4,94.0,Moderate,8,6,6,True
2017-08-07,85.0,50.0,40.0,94.0,15.0,94.0,32.72,24.61,28.61,31.44,73.1,72.0,0.0,0.0,11.8,78.1,39.4,9,21.3,133.0,Unhealthy,8,0,0,False
2017-08-08,74.0,51.0,38.0,133.0,15.0,133.0,33.39,24.61,28.83,31.56,72.5,69.8,0.0,0.0,12.4,102.5,38.7,9,21.7,153.0,Unhealthy,8,1,1,False
2017-08-09,68.0,51.0,39.0,153.0,17.0,153.0,32.39,25.0,28.5,31.56,73.1,72.0,0.0,0.0,10.0,306.8,51.3,8,19.8,107.0,Unhealthy,8,2,2,False
2017-08-10,58.0,50.0,32.0,107.0,18.0,107.0,32.0,23.61,27.72,30.11,73.2,75.9,0.004,8.33,10.1,298.6,50.3,8,19.5,128.0,Unhealthy,8,3,3,False
2017-08-11,61.0,50.0,33.0,128.0,14.0,128.0,31.72,24.28,28.5,31.67,74.0,74.7,0.002,4.17,10.3,345.3,46.8,8,20.6,97.0,Moderate,8,4,4,False
2017-08-12,72.0,51.0,33.0,97.0,14.0,97.0,32.39,25.0,28.67,32.17,74.8,75.9,0.001,4.17,11.8,75.6,57.1,7,17.8,101.0,Unhealthy,8,5,5,True
2017-08-13,69.0,51.0,28.0,101.0,9.0,101.0,31.28,25.0,28.22,31.56,74.9,77.8,0.002,4.17,12.5,357.3,58.8,8,17.4,118.0,Unhealthy,8,6,6,True
2017-08-14,80.0,51.0,35.0,118.0,18.0,118.0,32.0,25.0,28.39,31.67,74.8,77.1,0.062,4.17,10.3,347.4,51.1,8,19.4,120.0,Unhealthy,8,0,0,False
2017-08-15,88.0,50.0,38.0,120.0,23.0,120.0,31.72,24.28,28.17,30.61,73.3,74.2,0.0,0.0,8.7,46.4,55.5,9,20.9,134.0,Unhealthy,8,1,1,False
2017-08-16,66.0,51.0,34.0,134.0,16.0,134.0,32.39,24.28,28.11,29.17,68.2,63.8,0.0,0.0,12.3,43.4,39.4,8,20.2,125.0,Unhealthy,8,2,2,False
2017-08-17,72.0,51.0,35.0,125.0,15.0,125.0,31.72,24.28,28.17,29.89,70.2,66.8,0.0,0.0,10.6,21.9,51.7,8,20.2,129.0,Unhealthy,8,3,3,False
2017-08-18,73.0,51.0,34.0,129.0,10.0,129.0,33.06,25.28,29.06,31.39,70.7,64.8,0.0,0.0,16.8,93.7,52.3,7,18.3,81.0,Moderate,8,4,4,False
2017-08-19,60.0,51.0,31.0,81.0,11.0,81.0,33.72,26.0,29.39,32.39,71.8,65.7,0.0,0.0,16.8,72.7,46.8,8,21.7,88.0,Moderate,8,5,5,True
2017-08-20,58.0,50.0,30.0,88.0,6.0,88.0,33.0,25.0,29.0,32.11,72.5,68.8,0.0,0.0,11.8,62.9,44.0,8,20.1,90.0,Moderate,8,6,6,True
2017-08-21,86.0,51.0,32.0,90.0,8.0,90.0,33.61,25.0,29.11,31.28,70.2,64.0,0.0,0.0,16.1,67.8,46.5,9,21.9,137.0,Unhealthy,8,0,0,False
2017-08-22,92.0,51.0,42.0,137.0,10.0,137.0,32.72,24.28,28.61,30.72,69.8,64.2,0.0,0.0,11.0,358.6,51.8,9,22.1,101.0,Unhealthy,8,1,1,False
2017-08-23,101.0,52.0,42.0,99.0,10.0,101.0,32.72,24.28,28.78,30.67,70.2,65.2,0.0,0.0,18.7,73.1,47.3,9,23.0,71.0,Moderate,8,2,2,False
2017-08-24,61.0,51.0,37.0,71.0,9.0,71.0,34.06,24.28,29.44,31.06,68.9,60.3,0.0,0.0,17.7,84.6,45.1,9,21.9,81.0,Moderate,8,3,3,False
2017-08-25,70.0,51.0,31.0,81.0,5.0,81.0,33.0,25.28,29.28,30.83,67.9,58.8,0.0,0.0,19.7,91.9,41.3,9,20.8,71.0,Moderate,8,4,4,False
2017-08-26,71.0,52.0,37.0,71.0,9.0,71.0,33.17,26.28,29.33,30.44,66.0,55.4,0.0,0.0,23.0,83.1,44.8,9,23.1,77.0,Moderate,8,5,5,True
2017-08-27,77.0,51.0,37.0,64.0,7.0,77.0,33.72,23.28,28.78,29.89,66.9,58.9,0.0,0.0,21.3,76.0,29.8,10,24.8,66.0,Moderate,8,6,6,True
2017-08-28,66.0,51.0,35.0,55.0,7.0,66.0,33.56,24.28,28.94,30.44,68.6,61.4,0.0,0.0,19.7,72.4,38.3,9,20.8,154.0,Unhealthy,8,0,0,False
2017-08-29,77.0,52.0,36.0,154.0,8.0,154.0,32.0,25.0,28.0,30.17,71.7,71.1,0.033,4.17,12.5,5.2,49.5,9,18.9,85.0,Moderate,8,1,1,False
2017-08-30,62.0,51.0,34.0,85.0,16.0,85.0,32.39,23.28,27.89,30.5,72.9,74.5,0.0,0.0,11.4,36.4,38.0,8,20.8,82.0,Moderate,8,2,2,False
2017-08-31,74.0,51.0,31.0,82.0,11.0,82.0,32.72,25.0,28.67,31.78,73.6,72.8,0.0,0.0,12.1,42.5,47.9,8,20.2,76.0,Moderate,8,3,3,False
2017-09-01,64.0,51.0,27.0,76.0,10.0,76.0,32.39,24.28,28.56,31.17,71.3,67.8,0.0,0.0,11.4,56.7,55.3,9,21.1,92.0,Moderate,9,4,4,False
2017-09-02,78.0,51.0,29.0,92.0,12.0,92.0,32.72,25.0,28.67,30.89,70.8,66.4,0.0,0.0,11.4,58.8,45.9,9,22.0,107.0,Unhealthy,9,5,5,True
2017-09-03,107.0,51.0,39.0,74.0,13.0,107.0,33.61,24.0,28.83,30.39,69.2,63.2,0.0,0.0,14.9,59.4,37.4,9,22.7,157.0,Unhealthy,9,6,6,True
2017-09-04,103.0,52.0,35.0,157.0,15.0,157.0,33.0,25.0,29.06,31.39,71.2,65.9,0.0,0.0,12.6,4.5,41.4,9,22.7,92.0,Moderate,9,0,0,False
2017-09-05,65.0,52.0,19.0,92.0,12.0,92.0,32.72,25.0,28.33,31.06,73.7,74.6,0.002,4.17,13.9,275.4,54.4,8,20.5,88.0,Moderate,9,1,1,False
2017-09-06,66.0,51.0,39.0,88.0,19.0,88.0,33.0,24.28,28.61,31.0,72.4,71.1,0.0,0.0,16.4,77.3,43.8,8,20.8,74.0,Moderate,9,2,2,False
2017-09-07,68.0,51.0,37.0,74.0,16.0,74.0,33.33,24.28,28.89,31.44,71.8,68.0,0.0,0.0,17.3,80.4,39.8,9,23.4,79.0,Moderate,9,3,3,False
2017-09-08,78.0,52.0,26.0,79.0,15.0,79.0,34.0,24.28,29.17,31.56,71.1,65.9,0.0,0.0,18.7,65.8,34.9,9,23.4,96.0,Moderate,9,4,4,False
2017-09-09,72.0,52.0,34.0,96.0,13.0,96.0,33.72,24.61,29.0,32.06,72.7,69.5,0.0,0.0,14.1,21.0,35.3,10,24.0,99.0,Moderate,9,5,5,True
2017-09-10,59.0,52.0,27.0,99.0,12.0,99.0,33.28,24.72,28.72,31.28,72.9,71.2,0.026,8.33,10.2,294.3,49.0,9,23.1,95.0,Moderate,9,6,6,True
2017-09-11,65.0,51.0,29.0,95.0,18.0,95.0,32.72,24.28,28.61,32.11,74.4,75.2,0.475,4.17,10.3,329.9,49.7,9,23.2,107.0,Unhealthy,9,0,0,False
2017-09-12,91.0,52.0,37.0,107.0,20.0,107.0,32.72,25.28,28.83,32.28,73.7,72.2,0.004,4.17,11.4,336.8,52.6,10,23.2,145.0,Unhealthy,9,1,1,False
2017-09-13,71.0,53.0,30.0,145.0,21.0,145.0,33.39,24.0,28.33,30.06,69.8,65.6,0.0,0.0,12.8,348.4,46.1,9,24.9,140.0,Unhealthy,9,2,2,False
2017-09-14,89.0,53.0,36.0,140.0,17.0,140.0,33.39,24.28,28.83,31.56,72.2,69.3,0.0,0.0,10.2,60.7,38.1,8,21.7,144.0,Unhealthy,9,3,3,False
2017-09-15,93.0,52.0,31.0,144.0,23.0,144.0,33.39,25.28,29.22,32.22,72.8,68.8,0.0,0.0,12.4,347.6,36.3,9,23.6,75.0,Moderate,9,4,4,False
2017-09-16,75.0,52.0,24.0,73.0,12.0,75.0,34.72,25.0,29.83,32.39,71.6,64.5,0.0,0.0,22.7,55.8,39.0,9,22.6,78.0,Moderate,9,5,5,True
2017-09-17,60.0,52.0,26.0,78.0,13.0,78.0,35.11,25.72,29.83,32.72,71.7,64.8,0.0,0.0,17.2,84.1,38.1,10,24.1,72.0,Moderate,9,6,6,True
2017-09-18,66.0,52.0,25.0,72.0,11.0,72.0,34.39,25.0,29.56,32.06,70.7,63.5,0.0,0.0,20.5,63.5,37.5,9,21.4,88.0,Moderate,9,0,0,False
2017-09-19,67.0,52.0,22.0,88.0,10.0,88.0,33.39,26.0,29.33,32.72,73.0,69.1,0.0,0.0,11.8,35.0,54.7,9,21.7,121.0,Unhealthy,9,1,1,False
2017-09-20,58.0,52.0,28.0,121.0,15.0,121.0,33.39,25.0,28.61,30.72,71.4,68.7,1.56,12.5,12.5,81.7,59.7,9,21.4,100.0,Moderate,9,2,2,False
2017-09-21,77.0,54.0,25.0,100.0,21.0,100.0,32.0,23.28,27.78,29.56,71.7,72.5,0.193,4.17,12.5,31.6,43.0,10,23.7,161.0,Unhealthy,9,3,3,False
2017-09-22,68.0,52.0,26.0,161.0,12.0,161.0,34.39,24.0,28.78,30.11,69.4,64.3,0.0,0.0,14.2,28.2,36.5,10,25.8,137.0,Unhealthy,9,4,4,False
2017-09-23,81.0,53.0,31.0,137.0,19.0,137.0,33.72,24.28,29.22,31.72,71.1,65.3,0.0,0.0,14.8,349.9,37.2,9,23.5,103.0,Unhealthy,9,5,5,True
2017-09-24,73.0,54.0,26.0,103.0,16.0,103.0,30.28,25.72,27.89,30.61,73.1,74.2,0.057,12.5,9.4,207.6,55.1,8,19.3,109.0,Unhealthy,9,6,6,True
2017-09-25,68.0,52.0,25.0,109.0,18.0,109.0,32.28,25.0,28.5,31.28,73.4,73.1,0.007,8.33,11.8,89.1,51.7,8,18.8,77.0,Moderate,9,0,0,False
2017-09-26,75.0,51.0,30.0,77.0,17.0,77.0,32.83,25.28,29.22,32.89,74.6,73.1,0.0,0.0,15.7,82.3,48.1,6,14.5,62.0,Moderate,9,1,1,False
2017-09-27,62.0,51.0,27.0,51.0,15.0,62.0,28.78,24.0,25.89,26.72,75.5,90.4,3.702,20.83,8.1,173.9,70.1,5,12.3,121.0,Unhealthy,9,2,2,False
2017-09-28,62.0,51.0,52.0,121.0,18.0,121.0,31.72,25.0,27.67,30.44,75.6,82.5,0.347,8.33,8.5,72.4,55.6,9,20.8,132.0,Unhealthy,9,3,3,False
2017-09-29,69.0,44.0,39.0,132.0,14.0,132.0,32.0,25.0,28.72,33.17,76.9,80.8,0.007,8.33,12.8,80.3,51.4,9,20.1,76.0,Moderate,9,4,4,False
2017-09-30,56.0,52.0,39.0,76.0,17.0,76.0,32.0,25.0,28.78,32.28,75.4,76.9,0.0,0.0,9.2,332.1,43.4,9,23.1,81.0,Moderate,9,5,5,True
2017-10-01,53.0,42.0,34.0,81.0,12.0,81.0,33.72,25.0,28.17,30.72,74.6,77.9,1.2,4.17,12.8,258.5,61.8,8,21.2,83.0,Moderate,10,6,6,True
2017-10-02,57.0,52.0,47.0,83.0,15.0,83.0,32.0,25.56,28.17,31.33,75.6,79.9,0.039,4.17,19.7,114.5,59.3,7,19.9,84.0,Moderate,10,0,0,False
2017-10-03,58.0,52.0,43.0,84.0,20.0,84.0,32.0,25.0,27.72,30.33,75.3,81.3,0.03,12.5,12.7,171.2,53.6,10,23.3,108.0,Unhealthy,10,1,1,False
2017-10-04,56.0,52.0,41.0,108.0,22.0,108.0,32.72,23.28,28.39,31.33,74.2,76.2,0.008,4.17,13.3,37.6,43.8,9,22.1,77.0,Moderate,10,2,2,False
2017-10-05,69.0,52.0,40.0,77.0,17.0,77.0,33.33,25.28,29.39,33.56,75.2,74.0,0.0,0.0,14.5,83.6,45.0,9,22.9,87.0,Moderate,10,3,3,False
2017-10-06,62.0,52.0,40.0,87.0,13.0,87.0,33.39,26.28,29.72,34.94,76.4,75.1,0.0,0.0,13.1,49.9,47.7,9,22.1,134.0,Unhealthy,10,4,4,False
2017-10-07,71.0,52.0,39.0,134.0,14.0,134.0,33.72,25.0,29.33,32.72,74.4,72.7,0.0,0.0,10.0,151.4,50.2,8,22.5,97.0,Moderate,10,5,5,True
2017-10-08,66.0,52.0,19.0,97.0,14.0,97.0,33.39,25.28,28.94,32.39,74.3,73.4,0.0,0.0,10.7,35.0,42.3,7,18.7,79.0,Moderate,10,6,6,True
2017-10-09,72.0,52.0,38.0,79.0,15.0,79.0,31.28,25.28,27.94,31.06,75.2,79.8,0.026,12.5,8.1,271.7,55.6,8,18.2,82.0,Moderate,10,0,0,False
2017-10-10,71.0,51.0,40.0,82.0,24.0,82.0,31.72,25.28,28.17,31.39,75.2,78.8,0.114,4.17,7.4,292.2,56.9,7,17.5,107.0,Unhealthy,10,1,1,False
2017-10-11,67.0,52.0,40.0,107.0,22.0,107.0,33.0,25.0,29.0,32.72,75.4,76.6,0.0,0.0,9.5,350.6,45.7,9,21.4,103.0,Unhealthy,10,2,2,False
2017-10-12,77.0,52.0,39.0,103.0,23.0,103.0,31.72,25.0,27.61,30.5,75.1,80.8,0.001,4.17,10.2,210.0,54.2,9,19.5,131.0,Unhealthy,10,3,3,False
2017-10-13,58.0,52.0,39.0,131.0,24.0,131.0,33.0,23.28,28.56,31.22,73.2,73.1,0.0,0.0,10.3,272.4,42.4,9,22.5,107.0,Unhealthy,10,4,4,False
2017-10-14,52.0,53.0,32.0,107.0,19.0,107.0,33.72,25.28,29.39,33.11,74.3,71.9,0.001,4.17,9.2,275.6,55.1,10,23.9,103.0,Unhealthy,10,5,5,True
2017-10-15,61.0,53.0,30.0,103.0,11.0,103.0,33.72,25.28,29.39,32.89,73.4,69.4,0.0,0.0,10.3,281.5,47.8,10,23.5,84.0,Moderate,10,6,6,True
2017-10-16,44.0,53.0,31.0,84.0,18.0,84.0,32.28,26.0,28.0,30.44,73.6,75.4,0.2,8.33,12.8,209.8,51.6,8,18.6,134.0,Unhealthy,10,0,0,False
2017-10-17,52.0,52.0,47.0,134.0,18.0,134.0,32.72,25.0,28.61,31.61,73.1,71.7,0.0,0.0,6.9,328.4,60.0,8,17.4,123.0,Unhealthy,10,1,1,False
2017-10-18,61.0,53.0,31.0,123.0,16.0,123.0,32.72,25.61,28.61,32.17,75.6,78.2,0.158,8.33,10.7,179.1,63.6,7,19.1,86.0,Moderate,10,2,2,False
2017-10-19,57.0,52.0,44.0,86.0,20.0,86.0,31.0,24.61,27.22,29.22,76.2,86.1,0.238,8.33,8.8,288.2,58.9,8,19.9,168.0,Unhealthy,10,3,3,False
2017-10-20,51.0,52.0,43.0,168.0,22.0,168.0,32.0,24.28,28.39,31.83,75.6,79.1,0.0,0.0,10.4,19.1,45.9,9,22.2,128.0,Unhealthy,10,4,4,False
2017-10-21,84.0,53.0,53.0,128.0,27.0,128.0,33.72,26.0,29.72,34.33,75.8,73.9,0.0,0.0,9.0,0.7,48.8,10,24.1,86.0,Moderate,10,5,5,True
2017-10-22,67.0,53.0,39.0,86.0,14.0,86.0,33.0,26.28,29.39,33.72,75.8,75.0,0.003,4.17,9.6,263.0,49.0,10,23.8,89.0,Moderate,10,6,6,True
2017-10-23,66.0,52.0,37.0,89.0,15.0,89.0,32.0,23.67,28.11,30.89,74.5,77.6,1.926,4.17,14.5,180.5,54.3,9,21.8,110.0,Unhealthy,10,0,0,False
2017-10-24,53.0,52.0,49.0,110.0,28.0,110.0,34.0,25.0,28.94,31.67,73.7,72.7,0.0,0.0,15.8,242.3,52.7,10,25.3,93.0,Moderate,10,1,1,False
2017-10-25,55.0,52.0,38.0,93.0,19.0,93.0,32.28,24.61,28.78,32.0,74.0,73.5,0.001,4.17,9.1,301.2,44.7,9,22.1,68.0,Moderate,10,2,2,False
2017-10-26,61.0,53.0,32.0,68.0,17.0,68.0,34.0,25.28,28.94,32.11,73.3,71.2,0.001,4.17,15.7,246.1,48.3,9,21.8,126.0,Unhealthy,10,3,3,False
2017-10-27,56.0,53.0,33.0,126.0,14.0,126.0,32.28,25.0,28.89,31.89,72.9,70.2,0.006,4.17,10.1,284.0,49.8,6,17.5,87.0,Moderate,10,4,4,False
2017-10-28,73.0,52.0,37.0,87.0,19.0,87.0,31.33,26.0,28.22,32.44,76.3,81.1,0.398,20.83,12.5,248.4,60.4,7,16.8,90.0,Moderate,10,5,5,True
2017-10-29,80.0,52.0,52.0,90.0,20.0,90.0,33.0,24.94,28.44,31.22,75.3,78.6,0.011,4.17,8.5,0.9,60.2,8,20.5,95.0,Moderate,10,6,6,True
2017-10-30,74.0,52.0,39.0,95.0,20.0,95.0,33.0,24.0,28.78,32.0,73.7,73.0,0.0,0.0,10.7,36.9,43.1,10,23.1,119.0,Unhealthy,10,0,0,False
2017-10-31,57.0,52.0,32.0,119.0,16.0,119.0,33.0,25.28,29.33,32.67,73.0,68.6,0.0,0.0,9.2,281.2,56.6,10,23.0,144.0,Unhealthy,10,1,1,False
2017-11-01,59.0,53.0,33.0,144.0,15.0,144.0,33.0,25.0,29.0,32.33,73.4,71.0,0.0,0.0,12.9,228.3,45.1,10,23.7,138.0,Unhealthy,11,2,2,False
2017-11-02,83.0,54.0,37.0,138.0,18.0,138.0,33.0,25.0,29.22,32.5,73.6,71.0,0.0,0.0,9.2,286.8,43.9,10,23.4,160.0,Unhealthy,11,3,3,False
2017-11-03,65.0,53.0,32.0,160.0,15.0,160.0,33.0,26.0,29.39,33.5,74.2,71.1,0.0,0.0,9.1,290.0,50.7,9,23.7,91.0,Moderate,11,4,4,False
2017-11-04,66.0,53.0,34.0,91.0,24.0,91.0,33.72,25.17,28.61,32.11,74.4,74.8,0.647,4.17,8.3,228.8,61.1,8,22.5,81.0,Moderate,11,5,5,True
2017-11-05,72.0,53.0,43.0,81.0,18.0,81.0,33.0,25.61,29.39,33.56,75.2,73.7,0.0,0.0,12.4,80.8,55.9,8,19.1,62.0,Moderate,11,6,6,True
2017-11-06,54.0,53.0,32.0,62.0,12.0,62.0,33.0,26.0,29.33,34.17,76.7,77.8,0.417,12.5,16.2,75.7,55.0,8,20.9,56.0,Moderate,11,0,0,False
2017-11-07,51.0,53.0,31.0,56.0,11.0,56.0,28.72,25.0,26.94,29.22,75.7,85.8,0.003,8.33,12.5,89.1,64.8,5,11.4,65.0,Moderate,11,1,1,False
2017-11-08,57.0,53.0,47.0,65.0,20.0,65.0,31.0,24.0,27.67,30.5,74.3,78.5,0.0,0.0,10.0,331.1,48.3,8,19.6,75.0,Moderate,11,2,2,False
2017-11-09,59.0,53.0,34.0,75.0,16.0,75.0,32.72,25.0,27.28,29.17,74.7,81.8,0.414,8.33,11.4,236.8,52.6,8,18.7,106.0,Unhealthy,11,3,3,False
2017-11-10,52.0,53.0,45.0,106.0,18.0,106.0,32.72,23.61,27.67,29.72,73.8,78.0,0.0,0.0,10.1,261.7,52.1,6,16.6,150.0,Unhealthy,11,4,4,False
2017-11-11,58.0,53.0,35.0,150.0,19.0,150.0,33.28,24.28,28.39,31.11,73.3,73.8,0.0,0.0,10.4,137.5,49.8,9,22.6,99.0,Moderate,11,5,5,True
2017-11-12,51.0,52.0,33.0,99.0,12.0,99.0,33.0,24.89,28.06,30.44,74.5,78.0,0.038,4.17,12.3,264.0,49.9,9,22.1,66.0,Moderate,11,6,6,True
2017-11-13,51.0,53.0,37.0,66.0,19.0,66.0,32.28,24.89,27.5,29.44,74.6,80.9,2.359,12.5,11.1,219.0,59.3,7,15.5,99.0,Moderate,11,0,0,False
2017-11-14,58.0,53.0,42.0,99.0,22.0,99.0,31.39,24.61,27.28,29.56,75.7,84.3,0.055,12.5,11.4,23.3,66.1,7,16.1,121.0,Unhealthy,11,1,1,False
2017-11-15,48.0,53.0,32.0,121.0,29.0,121.0,30.72,25.0,27.83,30.67,75.1,80.1,0.14,8.33,6.6,346.7,68.3,8,16.7,125.0,Unhealthy,11,2,2,False
2017-11-16,72.0,54.0,30.0,125.0,19.0,125.0,32.0,25.0,27.33,29.17,73.9,79.5,0.197,8.33,16.2,214.6,65.6,8,17.1,126.0,Unhealthy,11,3,3,False
2017-11-17,57.0,54.0,57.0,126.0,26.0,126.0,32.0,24.0,27.0,28.89,74.9,83.8,0.004,8.33,8.3,249.7,49.1,8,19.2,110.0,Unhealthy,11,4,4,False
2017-11-18,60.0,55.0,31.0,110.0,16.0,110.0,31.17,25.0,27.56,29.94,74.9,81.0,0.004,4.17,12.5,308.3,52.4,5,14.3,85.0,Moderate,11,5,5,True
2017-11-19,56.0,53.0,36.0,85.0,16.0,85.0,31.28,25.0,27.22,29.06,74.3,80.9,0.927,8.33,6.8,141.1,53.0,7,14.3,128.0,Unhealthy,11,6,6,True
2017-11-20,55.0,54.0,34.0,128.0,12.0,128.0,34.61,24.28,29.0,31.11,72.1,69.3,0.0,0.0,14.4,227.9,44.9,10,23.3,153.0,Unhealthy,11,0,0,False
2017-11-21,59.0,54.0,35.0,153.0,15.0,153.0,33.0,24.0,28.06,30.11,72.2,72.3,0.003,4.17,11.8,285.2,53.0,8,19.6,117.0,Unhealthy,11,1,1,False
2017-11-22,65.0,54.0,41.0,117.0,23.0,117.0,32.28,25.0,28.0,31.17,75.1,79.2,0.0,0.0,13.5,266.1,53.6,8,19.1,71.0,Moderate,11,2,2,False
2017-11-23,70.0,55.0,48.0,71.0,20.0,71.0,34.0,25.0,29.17,32.39,74.2,72.9,0.0,0.0,12.8,255.3,37.0,9,21.7,53.0,Moderate,11,3,3,False
2017-11-24,40.0,53.0,29.0,42.0,18.0,53.0,34.0,25.0,29.22,31.89,72.1,67.7,0.0,0.0,15.7,247.0,43.0,9,22.2,53.0,Moderate,11,4,4,False
2017-11-25,40.0,53.0,30.0,38.0,7.0,53.0,33.11,25.28,29.0,32.33,73.6,71.2,0.0,0.0,18.3,257.1,45.8,9,20.1,53.0,Moderate,11,5,5,True
2017-11-26,28.0,53.0,25.0,37.0,6.0,53.0,30.22,25.0,26.78,28.17,75.2,84.9,1.31,12.5,83.4,250.3,61.1,8,17.6,53.0,Moderate,11,6,6,True
2017-11-27,20.0,53.0,26.0,37.0,7.0,53.0,28.0,24.39,26.17,27.11,74.7,86.8,0.195,20.83,17.2,243.2,59.6,6,12.2,53.0,Moderate,11,0,0,False
2017-11-28,19.0,53.0,26.0,33.0,7.0,53.0,29.39,24.28,27.0,29.0,73.9,80.6,0.039,4.17,21.6,239.7,72.7,5,10.2,53.0,Moderate,11,1,1,False
2017-11-29,25.0,53.0,25.0,37.0,15.0,53.0,31.72,25.0,27.83,30.72,74.9,79.6,0.121,8.33,12.8,239.9,66.4,6,12.9,53.0,Moderate,11,2,2,False
2017-11-30,29.0,53.0,32.0,43.0,13.0,53.0,30.0,24.0,25.83,26.28,75.1,89.7,1.364,25.0,17.6,263.1,73.3,4,9.2,49.0,Good,11,3,3,False
2017-12-01,27.0,49.0,23.0,33.0,8.0,49.0,30.28,24.0,27.06,28.94,72.7,77.7,0.918,12.5,21.9,252.5,62.7,8,16.6,49.0,Good,12,4,4,False
2017-12-02,39.0,49.0,30.0,32.0,7.0,49.0,31.72,24.61,28.11,30.17,72.2,71.9,0.0,0.0,17.5,247.9,53.2,7,18.7,49.0,Good,12,5,5,True
2017-12-03,39.0,49.0,31.0,43.0,7.0,49.0,33.28,24.61,28.61,31.39,73.5,73.2,0.0,0.0,15.0,258.6,44.6,8,22.2,50.0,Good,12,6,6,True
2017-12-04,30.0,50.0,25.0,43.0,5.0,50.0,33.5,25.0,28.67,31.61,73.4,72.4,0.0,0.0,19.7,248.6,44.8,9,21.4,50.0,Good,12,0,0,False
2017-12-05,37.0,50.0,27.0,50.0,7.0,50.0,33.11,25.0,28.67,30.89,71.6,68.2,0.0,0.0,13.9,245.2,43.9,8,21.4,95.0,Moderate,12,1,1,False
2017-12-06,43.0,51.0,29.0,95.0,21.0,95.0,33.39,24.28,29.11,31.67,71.8,67.3,0.0,0.0,32.9,239.4,40.9,9,23.9,77.0,Moderate,12,2,2,False
2017-12-07,43.0,51.0,29.0,77.0,21.0,77.0,33.39,24.0,29.06,32.22,73.1,70.4,0.0,0.0,13.5,271.7,48.1,9,22.9,77.0,Moderate,12,3,3,False
2017-12-08,41.0,51.0,27.0,77.0,19.0,77.0,32.0,25.0,28.44,31.72,74.5,75.9,0.401,8.33,10.4,257.5,50.7,9,21.8,73.0,Moderate,12,4,4,False
2017-12-09,25.0,51.0,29.0,73.0,14.0,73.0,32.72,25.0,28.39,31.22,74.3,76.0,0.266,4.17,20.5,248.4,55.0,6,14.8,51.0,Moderate,12,5,5,True
2017-12-10,24.0,51.0,25.0,38.0,6.0,51.0,31.72,25.72,27.94,31.11,74.6,78.0,0.0,0.0,14.2,248.4,57.7,7,15.6,51.0,Moderate,12,6,6,True
2017-12-11,31.0,51.0,27.0,35.0,11.0,51.0,31.72,24.0,27.06,29.0,75.0,83.7,3.521,8.33,11.8,245.2,58.9,6,14.7,46.0,Good,12,0,0,False
2017-12-12,24.0,27.0,36.0,46.0,9.0,46.0,31.28,23.61,26.56,28.06,75.7,88.0,3.012,12.5,14.5,255.0,69.3,6,13.6,51.0,Moderate,12,1,1,False
2017-12-13,27.0,51.0,38.0,34.0,10.0,51.0,30.0,25.0,26.89,28.72,74.2,82.0,0.004,4.17,13.1,250.6,61.7,4,8.7,59.0,Moderate,12,2,2,False
2017-12-14,35.0,51.0,28.0,59.0,23.0,59.0,30.0,24.0,26.83,28.28,73.3,80.0,0.011,4.17,7.3,250.5,55.1,4,9.5,51.0,Moderate,12,3,3,False
2017-12-15,41.0,51.0,27.0,47.0,18.0,51.0,32.0,24.0,27.83,30.0,73.1,75.2,0.0,0.0,11.4,264.1,56.3,8,19.3,63.0,Moderate,12,4,4,False
2017-12-16,63.0,51.0,38.0,50.0,18.0,63.0,30.0,23.61,26.56,28.44,74.1,83.2,0.192,8.33,9.0,281.6,68.4,4,9.8,51.0,Moderate,12,5,5,True
2017-12-17,33.0,51.0,31.0,45.0,11.0,51.0,29.28,23.28,26.22,27.78,73.8,84.0,0.017,12.5,14.5,264.7,59.5,5,13.2,52.0,Moderate,12,6,6,True
2017-12-18,30.0,52.0,30.0,41.0,8.0,52.0,30.0,25.0,27.33,29.44,74.1,79.8,0.36,4.17,10.2,285.2,59.0,6,14.2,52.0,Moderate,12,0,0,False
